Date,Open,High,Low,Close,Adj Close,Volume,12,26,MACD
2019-12-08,7551.3388671875,7634.6064453125,7476.09130859375,7564.34521484375,7564.34521484375,15409908086,7514.012343710094,7750.676940228391,-236.664596518297
2019-12-09,7561.79541015625,7618.091796875,7365.9853515625,7400.8994140625,7400.8994140625,17872021272,7496.610354533541,7724.767493845732,-228.15713931219125
2019-12-10,7397.13427734375,7424.02294921875,7246.0439453125,7278.11962890625,7278.11962890625,18249031195,7462.996396744727,7691.682466813178,-228.68607006845104
2019-12-11,7277.19775390625,7324.15625,7195.52734375,7217.42724609375,7217.42724609375,16350490689,7425.216527413807,7656.5524504635905,-231.33592304978356
2019-12-12,7216.73876953125,7266.6396484375,7164.7412109375,7243.13427734375,7243.13427734375,18927080224,7397.203873556875,7625.928882084343,-228.72500852746816
2019-12-13,7244.662109375,7293.560546875,7227.12255859375,7269.6845703125,7269.6845703125,17125736940,7377.585519211587,7599.540414545688,-221.9548953341009
2019-12-14,7268.90283203125,7308.83642578125,7097.208984375,7124.673828125,7124.673828125,17137029730,7338.676028275189,7564.365111847859,-225.68908357266992
2019-12-15,7124.23974609375,7181.07568359375,6924.3759765625,7152.3017578125,7152.3017578125,16881129804,7310.003063588622,7533.841900437833,-223.83883684921057
2019-12-16,7153.6630859375,7171.1689453125,6903.6826171875,6932.48046875,6932.48046875,20213265950,7251.9226643826805,7489.296609201698,-237.3739448190172
2019-12-17,6931.3154296875,6964.0751953125,6587.97412109375,6640.51513671875,6640.51513671875,22363804217,7157.859967818999,7426.423907536294,-268.5639397172945
2019-12-18,6647.6982421875,7324.98486328125,6540.04931640625,7276.802734375,7276.802734375,31836522778,7176.1588549814605,7415.340857672495,-239.18200269103454
2019-12-19,7277.5908203125,7346.6025390625,7041.3818359375,7202.84423828125,7202.84423828125,25904604416,7180.264298566043,7399.600367347218,-219.33606878117462
2019-12-20,7208.63671875,7257.921875,7086.1240234375,7218.81640625,7218.81640625,22633815180,7186.1953920558835,7386.208962821498,-200.01357076561453
2019-12-21,7220.59375,7223.22607421875,7112.73583984375,7191.15869140625,7191.15869140625,19312552168,7186.9589765713245,7371.760794568516,-184.8018179971914
2019-12-22,7191.1884765625,7518.033203125,7167.17919921875,7511.5888671875,7511.5888671875,23134537956,7236.902036666121,7382.11842957733,-145.21639291120937
2019-12-23,7508.90234375,7656.17626953125,7326.1923828125,7355.62841796875,7355.62841796875,27831788041,7255.167633789602,7380.156206495213,-124.98857270561075
2019-12-24,7354.39306640625,7535.716796875,7269.52880859375,7322.5322265625,7322.5322265625,22991622105,7265.531417293126,7375.887763537234,-110.35634624410795
2019-12-25,7325.755859375,7357.02001953125,7220.9912109375,7275.15576171875,7275.15576171875,21559505149,7267.012085666299,7368.426133772902,-101.41404810660333
2019-12-26,7274.79931640625,7388.302734375,7200.38671875,7238.966796875,7238.966796875,22787010034,7262.697425852253,7358.836553261946,-96.13912740969317
2019-12-27,7238.14111328125,7363.529296875,7189.93408203125,7290.08837890625,7290.08837890625,22777360996,7266.911418629791,7353.744095902265,-86.83267727247403
2019-12-28,7289.03125,7399.041015625,7286.9052734375,7317.990234375,7317.990234375,21365673026,7274.769697975208,7351.0956617150605,-76.32596373985234
2019-12-29,7317.6474609375,7513.9482421875,7279.865234375,7422.65283203125,7422.65283203125,22445257702,7297.520949368445,7356.396192849593,-58.87524348114766
2019-12-30,7420.27294921875,7454.82421875,7276.30810546875,7292.9951171875,7292.9951171875,22874131672,7296.824667494454,7351.699816874623,-54.875149380169205
2019-12-31,7294.43896484375,7335.2900390625,7169.77783203125,7193.59912109375,7193.59912109375,21167946112,7280.943814202038,7339.988654224188,-59.04484002215031
2020-01-01,7194.89208984375,7254.33056640625,7174.9443359375,7200.17431640625,7200.17431640625,18565664997,7268.517737618071,7329.6320366080445,-61.11429898997358
2020-01-02,7202.55126953125,7212.1552734375,6935.27001953125,6985.47021484375,6985.47021484375,20802083465,7224.97196488356,7304.138568329208,-79.16660344564843
2020-01-03,6984.4287109375,7413.71533203125,6914.99609375,7344.88427734375,7344.88427734375,28111481032,7243.420012954358,7307.156768996952,-63.73675604259461
2020-01-04,7345.37548828125,7427.3857421875,7309.51416015625,7410.65673828125,7410.65673828125,18444271275,7269.148739927726,7314.823433388382,-45.67469346065627
2020-01-05,7410.45166015625,7544.4970703125,7400.53564453125,7411.3173828125,7411.3173828125,19725074095,7291.020838833076,7321.971133345724,-30.950294512648725
2020-01-06,7410.4521484375,7781.8671875,7409.29296875,7769.21923828125,7769.21923828125,23276261598,7364.589823363564,7355.100622600208,9.489200763356166
2020-01-07,7768.68212890625,8178.2158203125,7768.2275390625,8163.6923828125,8163.6923828125,28767291327,7487.528678663401,7414.996308541859,72.53237012154113
2020-01-08,8161.935546875,8396.73828125,7956.7744140625,8079.86279296875,8079.86279296875,31672559265,7578.657003941146,7464.245677758667,114.41132618247957
2020-01-09,8082.2958984375,8082.2958984375,7842.40380859375,7879.0712890625,7879.0712890625,24045990466,7624.874586267509,7494.97350081821,129.901085449299
2020-01-10,7878.3076171875,8166.55419921875,7726.77490234375,8166.55419921875,8166.55419921875,28714583844,7708.20991133693,7544.720219218249,163.48969211868098
2020-01-11,8162.19091796875,8218.359375,8029.64208984375,8037.53759765625,8037.53759765625,25521165085,7758.87570923221,7581.225210213657,177.6504990185531
2020-01-12,8033.26171875,8200.0634765625,8009.05908203125,8192.494140625,8192.494140625,22903438381,7825.586237138793,7626.504390244127,199.08184689466634
2020-01-13,8189.77197265625,8197.7880859375,8079.70068359375,8144.1943359375,8144.1943359375,22482910688,7874.60286772321,7664.851793628821,209.75107409438897
2020-01-14,8140.93310546875,8879.51171875,8140.93310546875,8827.7646484375,8827.7646484375,44841784107,8021.243141679254,7750.993486577612,270.249655101642
2020-01-15,8825.34375,8890.1171875,8657.1875,8807.0107421875,8807.0107421875,40102834650,8142.130464834369,7829.2169869931595,312.9134778412099
2020-01-16,8812.4814453125,8846.4609375,8612.095703125,8723.7861328125,8723.7861328125,31313981931,8231.61595221562,7895.481368164963,336.1345840506565
2020-01-17,8725.2099609375,8958.1220703125,8677.31640625,8929.0380859375,8929.0380859375,36372139320,8338.911665095908,7972.041125037003,366.8705400589042
2020-01-18,8927.2119140625,9012.1982421875,8827.33203125,8942.80859375,8942.80859375,32337772627,8431.818884888846,8043.949826423151,387.86905846569516
2020-01-19,8941.4453125,9164.3623046875,8620.080078125,8706.2451171875,8706.2451171875,34217320471,8474.038305242484,8093.00873685014,381.0295683923441
2020-01-20,8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,8657.642578125,26422375678,8502.28511645518,8134.8334658334625,367.4516506217169
2020-01-21,8658.9912109375,8755.7060546875,8544.5205078125,8745.89453125,8745.89453125,24097418512,8539.763487962075,8180.09724845691,359.6662395051644
2020-01-22,8744.2109375,8792.994140625,8636.7470703125,8680.8759765625,8680.8759765625,22600204051,8561.47310159291,8217.191969057325,344.28113253558513
2020-01-23,8680.650390625,8687.7470703125,8333.6376953125,8406.515625,8406.515625,25770680779,8537.633489809385,8231.215943571597,306.417546237788
2020-01-24,8405.5673828125,8514.6669921875,8266.8408203125,8445.4345703125,8445.4345703125,24397913026,8523.449040656018,8247.083989996849,276.36505065916936
2020-01-25,8440.119140625,8458.453125,8296.21875,8367.84765625,8367.84765625,19647331549,8499.510366132015,8256.029446756342,243.4809193756737
2020-01-26,8364.41015625,8602.4013671875,8325.498046875,8596.830078125,8596.830078125,22177678796,8514.482629515553,8281.273937968836,233.2086915467171
2020-01-27,8597.30859375,8977.7265625,8597.30859375,8909.8193359375,8909.8193359375,28647338393,8575.303661272776,8327.832856336885,247.47080493589056
2020-01-28,8912.5244140625,9358.58984375,8908.447265625,9358.58984375,9358.58984375,34398744403,8695.809227807733,8404.185225774892,291.6240020328405
2020-01-29,9357.470703125,9406.431640625,9269.4677734375,9316.6298828125,9316.6298828125,30682598115,8791.320097808466,8471.77371888879,319.5463789196765
2020-01-30,9316.0166015625,9553.1259765625,9230.8974609375,9508.9931640625,9508.9931640625,32378792851,8901.731338770625,8548.604788901657,353.12654986896814
2020-01-31,9508.3134765625,9521.7060546875,9230.7763671875,9350.529296875,9350.529296875,29432489719,8970.777178478991,8608.00660430709,362.7705741719019
2020-02-01,9346.357421875,9439.3232421875,9313.2392578125,9392.875,9392.875,25922656496,9035.715304866839,8666.145003988046,369.5703008787932
2020-02-02,9389.8203125,9468.7978515625,9217.82421875,9344.365234375,9344.365234375,30835736946,9083.199909406556,8716.383539572265,366.8163698342905
2020-02-03,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,9293.521484375,30934096509,9115.557074786317,8759.134498446541,356.42257633977533
2020-02-04,9292.841796875,9331.265625,9112.8115234375,9180.962890625,9180.962890625,29893183716,9125.619507992267,8790.381046015316,335.23846197695093
2020-02-05,9183.416015625,9701.2998046875,9163.7041015625,9613.423828125,9613.423828125,35222060874,9200.666326474226,8851.347178023441,349.31914845078427
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,9729.8017578125,37628823716,9282.071777449344,8916.417887637446,365.6538898118979
2020-02-07,9726.0029296875,9834.716796875,9726.0029296875,9795.943359375,9795.943359375,34522718159,9361.128943899444,8981.567922580969,379.56102131847547
2020-02-08,9793.0703125,9876.7490234375,9678.91015625,9865.119140625,9865.119140625,35172043762,9438.665897241837,9047.016160954601,391.649736287236
2020-02-09,9863.89453125,10129.435546875,9850.392578125,10116.673828125,10116.673828125,35807884663,9542.974809685402,9126.250062226482,416.7247474589203
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,9856.611328125,39386548075,9591.226581753033,9180.350896737484,410.8756850155496
2020-02-11,9855.8916015625,10210.052734375,9729.3349609375,10208.236328125,10208.236328125,37648059389,9686.151158117951,9256.490558321744,429.66059979620695
2020-02-12,10202.3876953125,10393.611328125,10202.3876953125,10326.0546875,10326.0546875,43444303830,9784.597854945958,9335.717530853468,448.8803240924899
2020-02-13,10323.9609375,10457.626953125,10116.1611328125,10214.3798828125,10214.3798828125,49356071373,9850.718166925426,9400.803630998582,449.9145359268441
2020-02-14,10211.55078125,10321.99609375,10125.5341796875,10312.1162109375,10312.1162109375,43338264162,9921.702481388822,9468.308266549613,453.39421483920887
2020-02-15,10313.8564453125,10341.5556640625,9874.427734375,9889.4248046875,9889.4248046875,43865054831,9916.736684973233,9499.502084189457,417.23460078377684
2020-02-16,9889.1796875,10053.96875,9722.38671875,9934.43359375,9934.43359375,43374780305,9919.459286323505,9531.719233045793,387.7400532777119
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,9690.142578125,45998298413,9884.179792754503,9543.454295644253,340.7254971102502
2020-02-18,9691.23046875,10161.935546875,9632.3828125,10141.99609375,10141.99609375,47271023953,9923.843839061503,9587.790725133567,336.05311392793556
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,9633.38671875,46992019710,9879.15812824435,9591.16820614219,287.98992210215874
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,9608.4755859375,44925260237,9837.514660197141,9592.450234275177,245.06442592196436
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,9686.44140625,40930547513,9814.27262112835,9599.412543310349,214.86007781800072
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,9663.181640625,35838025154,9791.027854897065,9604.136180148473,186.89167474859278
2020-02-23,9663.318359375,9937.404296875,9657.791015625,9924.515625,9924.515625,41185185761,9811.564434912902,9627.867990878216,183.69644403468556
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,9650.1748046875,45080496648,9786.73526103207,9629.520347456682,157.21491357538798
2020-02-25,9651.3125,9652.7373046875,9305.021484375,9341.705078125,9341.705078125,42515259129,9718.269079046368,9608.200697876558,110.06838116980907
2020-02-26,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,8820.5224609375,50420050762,9580.154214721926,9549.854161807,30.30005291492671
2020-02-27,8825.09375,8932.892578125,8577.19921875,8784.494140625,8784.494140625,45470195695,9457.744972553168,9493.160826904628,-35.41585435146044
2020-02-28,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,8672.455078125,44605450443,9336.931142641142,9432.367808476507,-95.43666583536469
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,8599.5087890625,35792392544,9223.48154978289,9370.674547779174,-147.19299799628425
2020-03-01,8599.7587890625,8726.796875,8471.212890625,8562.4541015625,8562.4541015625,35349164300,9121.785019287445,9310.80636657794,-189.0213472904943
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,8869.669921875,42857674409,9082.998081223992,9278.129592896239,-195.13151167224714
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,8787.7861328125,42386715821,9037.580858391455,9241.807855112258,-204.22699672080307
2020-03-04,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,8755.24609375,34746706368,8994.144740754307,9205.766243159498,-211.62150240519077
2020-03-05,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,9078.7626953125,39698054597,9007.162887609415,9196.35857294861,-189.19568533919482
2020-03-06,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,9122.5458984375,40826885651,9024.914120044505,9190.890967429268,-165.97684738476346
2020-03-07,9121.6005859375,9163.220703125,8890.744140625,8909.9541015625,8909.9541015625,36216930370,9007.227963354964,9170.080829216915,-162.8528658619507
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,8108.1162109375,39973102121,8868.903078367663,9091.416783418439,-222.51370505077648
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,7923.64453125,46936995808,8723.478686503408,9004.915135109666,-281.43644860625864
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,7909.7294921875,42213940994,8598.2865027625,8923.790272670987,-325.5037699084878
2020-03-11,7910.08984375,7950.814453125,7642.8125,7911.43017578125,7911.43017578125,38682762605,8492.616298611538,8848.80063586434,-356.1843372528019
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,4970.7880859375,53980357243,7950.796573584763,8561.54044698087,-610.7438733961062
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,5563.70703125,74156772075,7583.552028610184,8339.478712482287,-755.9266838721032
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,5200.3662109375,36154506008,7216.908056660541,8106.9518605160065,-890.0438038554657
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,5392.31494140625,33997889639,6936.201423544496,7905.867644285654,-969.6662207411582
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,5014.47998046875,45368026430,6640.551970763611,7691.690780299216,-1051.138809535605
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,5225.62939453125,38622642935,6422.871574420171,7509.019566538625,-1086.1479921184546
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,5238.4384765625,37878801016,6240.651097826683,7340.828374688542,-1100.1772768618584
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,6191.19287109375,51000731797,6233.042139867771,7255.670189237076,-1022.6280493693048
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,6198.7783203125,54442976103,6227.770783013114,7177.3819026500705,-949.6111196369566
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,6185.06640625,42494390880,6221.200878895712,7103.877051064879,-882.6761721691673
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,5830.2548828125,40099664740,6161.0553410367565,7009.534668231369,-848.4793271946128
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,6416.31494140625,46491916000,6200.32604878591,6965.592466244323,-765.2664174584133
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,6734.8037109375,48221910672,6282.5533814246155,6948.497002888262,-665.9436214636462
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,6681.06298828125,44590107888,6343.862551710252,6928.687075880334,-584.8245241700824
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,6716.4404296875,35319797642,6401.182225245213,6912.965102088272,-511.78287684305906
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,6469.79833984375,34585598367,6411.738550568065,6880.137934514604,-468.3993839465393
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,6242.19384765625,34885225901,6385.654750120093,6832.882816969541,-447.2280668494477
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,5922.04296875,28373690931,6314.329860678541,6765.413198582908,-451.083337904367
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,6429.841796875,37101651525,6332.100927785688,6740.556057715656,-408.45512992996737
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,6438.64453125,32786468812,6348.492251395583,6718.1922409404215,-369.6999895448389
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,6606.7763671875,40346426266,6388.228269209724,6709.93921325502,-321.71094404529595
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,6793.62451171875,47660646124,6450.5969219034205,6716.138124252333,-265.5412023489125
2020-04-03,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,6733.38720703125,38976504903,6494.1031196153945,6717.415834087808,-223.31271447241397
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,6867.52734375,33185988584,6551.553000251488,6728.535205173896,-176.98220492240853
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,6791.12939453125,29510409856,6588.410907063759,6733.1718117929595,-144.76090472920077
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,7271.78125,7271.78125,46896904615,6693.544805977026,6773.068807215704,-79.52400123867756
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,7176.41455078125,44243482668,6767.83245902383,6802.94626970204,-35.11381067821003
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,7334.0986328125,37563249549,6854.950331914395,6842.290889191703,12.659442722691892
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,7302.08935546875,34815139178,6923.740950922757,6876.350034841855,47.39091608090257
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,6865.4931640625,43622840992,6914.779752944257,6875.545822191531,39.23393075272543
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,6859.0830078125,31222085946,6906.211022923986,6874.326354459752,31.884668464233982
2020-04-12,6858.06787109375,7119.947265625,6811.078125,6971.091796875,6971.091796875,35759567632,6916.192680454911,6881.4941650090295,34.69851544588164
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,6845.03759765625,38619308647,6905.245744639733,6878.793678538454,26.452066101279343
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,6842.427734375,34110434052,6895.581435368235,6876.099904896716,19.481530471519363
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,6642.10986328125,32288311031,6856.585808893315,6858.767309221496,-2.1815003281817553
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,7116.80419921875,46783242377,6896.61940740492,6877.881152924996,18.738254479923853
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,7096.1845703125,32513423567,6927.321740159932,6894.051776435182,33.269963724750596
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,7257.6650390625,32447188386,6978.143786144943,6920.986092185353,57.15769395958978
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,7189.4248046875,31311210215,7010.648558228414,6940.870441259587,69.77811696882691
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,6881.95849609375,37747113936,6990.850087130773,6936.506593469525,54.34349366124843
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,6880.3232421875,32589741511,6973.845957139501,6932.34486374493,41.50109339457049
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,7117.20751953125,33249153866,6995.901582122847,6946.0383938031755,49.86318831967128
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,7429.724609375,43500782316,7062.643586315487,6981.867002364051,80.7765839514359
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,7550.90087890625,34636526286,7137.760092867912,7024.017659885695,113.742432982217
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,7569.93603515625,32941541447,7204.24869937381,7064.456058053885,139.79264131992568
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,7679.8671875,33070154491,7277.420774470147,7110.042067642486,167.37870682766152
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,7795.60107421875,36162144725,7357.140820585316,7160.824216277764,196.31660430755164
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,7807.05859375,33187959921,7426.3589395337285,7208.693429423855,217.66551010987314
2020-04-29,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,8801.0380859375,60201052203,7637.848038980463,7326.644885461903,311.2031535185597
2020-04-30,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,8658.5537109375,66964629541,7794.879680820008,7425.304798460095,369.5748823599124
2020-05-01,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,8864.7666015625,44068389997,7959.477668626545,7531.931598689904,427.5460699366413
2020-05-02,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,8988.5966796875,40134388683,8117.8036703282305,7639.832715800837,477.9709545273936
2020-05-03,8983.6142578125,9167.78125,8830.9716796875,8897.46875,8897.46875,47101785174,8237.752144123888,7732.99094055633,504.76120356755746
2020-05-04,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,8912.654296875,45718796276,8341.583244547135,7820.37341139475,521.2098331523848
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,9003.0703125,43148462663,8443.350485770654,7907.980589254399,535.3698965162548
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,9268.76171875,49371886931,8570.336829305937,8008.779191439258,561.5576378666792
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,9951.5185546875,61112700562,8782.826325518487,8152.685810939129,630.1405145793578
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,9842.666015625,51780748042,8945.878585534874,8277.869529804748,668.0090557301264
2020-05-09,9840.90625,9913.86328125,9580.64453125,9593.896484375,9593.896484375,46566121841,9045.573646894894,8375.353007921063,670.2206389738312
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,8756.4306640625,63325279337,9001.090111074525,8403.58098245006,597.509128624466
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,8601.7958984375,57119858802,8939.66023220729,8418.2635688195,521.3966633877899
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,8804.4775390625,42142717533,8918.862894800399,8446.872011059722,471.9908837406765
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,9269.9873046875,45558144023,8972.88203478303,8507.84351429141,465.03852049162015
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,9733.7216796875,56426907637,9089.934287845255,8598.64930432075,491.28498352450515
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,9328.197265625,48158802327,9126.5901305806,8652.689894046991,473.90023653360913
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,9377.013671875,36164766408,9165.116829241277,8706.343507219437,458.7733220218397
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,9670.7392578125,40084250663,9242.904895175312,8777.78022948559,465.12466568972195
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,9726.5751953125,41827139896,9317.315710581033,8848.061338065361,469.254372515672
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,9729.0380859375,39254288955,9380.657614482028,8913.31887494478,467.33873953724833
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,9522.9814453125,36546239703,9402.553588455947,8958.479065342388,444.0745231135588
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,9081.76171875,39326160532,9353.20099311657,8967.611113742953,385.5898793736178
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,9182.5771484375,29810773699,9326.951170858252,8983.534523720327,343.4166471379249
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,9209.287109375,27727866812,9308.849007553135,9000.256937472526,308.5920700806091
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,8790.3681640625,32518803300,9229.082723939191,8984.709620923635,244.3731030155559
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,8906.9345703125,31288157264,9179.521469535084,8978.94850606355,200.5729634715335
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,8835.052734375,29584186947,9126.526279510455,8968.289560012547,158.23671949790878
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,9181.017578125,32740536902,9134.909556220386,8984.04719098384,150.86236523654588
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,9525.7509765625,34367073114,9195.039005503788,9024.173397323,170.8656081807876
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,9439.1240234375,32896642044,9232.59054672436,9054.910480738889,177.68006598547072
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,9700.4140625,32722975141,9304.563395305227,9102.725560869341,201.83783443588618
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,9461.05859375,27773290299,9328.639579681347,9129.26874849013,199.37083119121598
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,10167.2685546875,35198901068,9457.659421989985,9206.15762302327,251.5017989667158
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,9529.8037109375,39137252109,9468.758543366526,9230.131407313213,238.62713605331373
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,9656.7177734375,25007459262,9497.67534799283,9261.730397396494,235.94495059633664
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,9800.63671875,25921805072,9544.28478964778,9301.64938416342,242.63540548435958
2020-06-05,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,9665.533203125,23509628646,9562.938391721198,9328.603741123537,234.33465059766058
2020-06-06,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,9653.6796875,20438419222,9576.898591071784,9352.683440855128,224.21515021665618
2020-06-07,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,9758.8525390625,25015250846,9604.891506147278,9382.77004072234,222.12146542493792
2020-06-08,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,9771.4892578125,21486346312,9630.521929480388,9411.564056803092,218.9578726772961
2020-06-09,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,9795.7001953125,23717842783,9655.933970377637,9440.018585581567,215.9153847960697
2020-06-10,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,9870.0947265625,25706567601,9688.881779021462,9471.876077506082,217.00570151537977
2020-06-11,9870.078125,9938.2978515625,9263.0693359375,9321.78125,9321.78125,30247143440,9632.40477455662,9460.757942135262,171.64683242135834
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,9480.84375,22610564515,9609.087693855601,9462.245779754872,146.8419141007289
